;product_id;product_category;care_label;main_prod_cat;log_parse_cat;raw_data;parsed;clean_data;len_raw_clean_text;test_length;rebuild_text;len_rebuild;test_test_pc;test_missing_weight
10;#1117;JACKET;Main: 100% Recycled Polyamide, 175 gr.                Reinforcement: 100% CORDURA® Polyamide, 190 gr.                     Insulation: 90% REPREVE® recycled polyester, 10% Recycled Polyester, 120 gr in body and sleeves.                                                                               Lining: 100% Polyamide.;JACKET;True;Main: 100% Recycled Polyamide, 175 gr.                Reinforcement: 100% CORDURA® Polyamide, 190 gr.                     Insulation: 90% REPREVE® recycled polyester, 10% Recycled Polyester, 120 gr in body and sleeves.                                                                               Lining: 100% Polyamide.;{'default': {'Main_0': {'Materials': [{'material_full': 'recycled polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 175, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 190, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': 'repreve recycled polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'recycled polyester in body and sleeves', 'percentage': 10.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': None, 'Test_pc': True}}};main 100% recycled polyamide, 175g/m2 reinforcement 100% cordura® polyamide, 190g/m2 insulation 90% repreve® recycled polyester, 10% recycled polyester, 120g/m2 in body and sleeves. lining 100% polyamide.;204;True;main_0 100% recycled polyamide, 175 g/m2. reinforcement_0 100% cordura polyamide, 190 g/m2. insulation_0 90% repreve recycled polyester, 10% recycled polyester in body and sleeves, 120 g/m2. lining_0 100% polyamide.;215;0;1
11;#1127;JACKET;Main: 100% polyamide, 220 g/m2. Reinforcement: 100% polyamide CORDURA®, 205 g/m². Lining: 100% solution dyed polyamide 65 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 120 g/m². Mesh: 100% polyester, 367 g/m². Pocket lining: 100% polyester, 215 g/m². ;JACKET;True;Main: 100% polyamide, 220 g/m2. Reinforcement: 100% polyamide CORDURA®, 205 g/m². Lining: 100% solution dyed polyamide 65 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 120 g/m². Mesh: 100% polyester, 367 g/m². Pocket lining: 100% polyester, 215 g/m². ;{'default': {'Main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 220, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'solution dyed polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 65, 'Test_pc': True}, 'Cuff stretch_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 253, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': '37.5 polyester', 'percentage': 50.0, 'material_class': ['polyester']}, {'material_full': 'repreve recycled polyester', 'percentage': 35.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 15.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}, 'Mesh_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 367, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 215, 'Test_pc': True}}};main 100% polyamide, 220 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2. lining 100% solution dyed polyamide 65 g/m2. cuff stretch 90% polyester 10% elastane, 253 g/m2. insulation 50% 37.5® polyester, 35% repreve® recycled polyester, 15% polyester, 120 g/m2. mesh 100% polyester, 367 g/m2. pocket lining 100% polyester, 215 g/m2.;336;True;main_0 100% polyamide, 220 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2. lining_0 100% solution dyed polyamide, 65 g/m2. cuff stretch_0 90% polyester, 10% elastane, 253 g/m2. insulation_0 50% 37.5 polyester, 35% repreve recycled polyester, 15% polyester, 120 g/m2. mesh_0 100% polyester, 367 g/m2. pocket lining_0 100% polyester, 215 g/m2.;349;0;0
12;#1130;JACKET;Main: 100% polyester 230 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m². Lining: 100% solution dyed polyamide, 65 g/m². Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 120 g/m²;JACKET;True;Main: 100% polyester 230 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m². Lining: 100% solution dyed polyamide, 65 g/m². Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 120 g/m²;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 230, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'solution dyed polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 65, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': '37.5 polyester', 'percentage': 50.0, 'material_class': ['polyester']}, {'material_full': 'repreve recycled polyester', 'percentage': 35.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 15.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}}};main 100% polyester 230 g/m2. reinforcement 100% cordura® polyamide, 205 g/m2. lining 100% solution dyed polyamide, 65 g/m2. insulation 50% 37.5® polyester, 35% repreve® recycled polyester, 15% polyester, 120 g/m2;213;True;main_0 100% polyester, 230 g/m2. reinforcement_0 100% cordura polyamide, 205 g/m2. lining_0 100% solution dyed polyamide, 65 g/m2. insulation_0 50% 37.5 polyester, 35% repreve recycled polyester, 15% polyester, 120 g/m2.;220;0;0
13;#1132;JACKET;Main: 100% polyester 230 g/m². Contrast main: 100% polyamide, 250 g/m². Reinforcement: 100% CORDURA® polyamide 305 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester 120 g/m². Pocket lining: 100% polyester, 215 g/m²;JACKET;True;Main: 100% polyester 230 g/m². Contrast main: 100% polyamide, 250 g/m². Reinforcement: 100% CORDURA® polyamide 305 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester 120 g/m². Pocket lining: 100% polyester, 215 g/m²;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 230, 'Test_pc': True}, 'Contrast main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 305, 'Test_pc': True}, 'Cuff stretch_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 253, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': '37.5 polyester', 'percentage': 50.0, 'material_class': ['polyester']}, {'material_full': 'repreve recycled polyester', 'percentage': 35.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 15.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 215, 'Test_pc': True}}};main 100% polyester 230 g/m2. contrast main 100% polyamide, 250 g/m2. reinforcement 100% cordura® polyamide 305 g/m2. cuff stretch 90% polyester 10% elastane, 253 g/m2. insulation 50% 37.5® polyester, 35% repreve® recycled polyester, 15% polyester 120 g/m2. pocket lining 100% polyester, 215 g/m2;296;True;main_0 100% polyester, 230 g/m2. contrast main_0 100% polyamide, 250 g/m2. reinforcement_0 100% cordura polyamide, 305 g/m2. cuff stretch_0 90% polyester, 10% elastane, 253 g/m2. insulation_0 50% 37.5 polyester, 35% repreve recycled polyester, 15% polyester, 120 g/m2. pocket lining_0 100% polyester, 215 g/m2.;310;0;0
14;#1137;JACKET;Main: 100% polyester 230 g/m². Reinforcement: 100% polyamide CORDURA® 205 g/m². Lining: 100% solution dyed polyamide 65 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 120 g/m². Mesh: 100% polyester, 367 g/m². Pocket lining: 100% polyester, 215 g/m²;JACKET;True;Main: 100% polyester 230 g/m². Reinforcement: 100% polyamide CORDURA® 205 g/m². Lining: 100% solution dyed polyamide 65 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 120 g/m². Mesh: 100% polyester, 367 g/m². Pocket lining: 100% polyester, 215 g/m²;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 230, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'solution dyed polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 65, 'Test_pc': True}, 'Cuff stretch_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 253, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': '37.5 polyester', 'percentage': 50.0, 'material_class': ['polyester']}, {'material_full': 'repreve recycled polyester', 'percentage': 35.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 15.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}, 'Mesh_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 367, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 215, 'Test_pc': True}}};main 100% polyester 230 g/m2. reinforcement 100% polyamide cordura® 205 g/m2. lining 100% solution dyed polyamide 65 g/m2. cuff stretch 90% polyester 10% elastane, 253 g/m2. insulation 50% 37.5® polyester, 35% repreve® recycled polyester, 15% polyester, 120 g/m2. mesh 100% polyester, 367 g/m2. pocket lining 100% polyester, 215 g/m2;333;True;main_0 100% polyester, 230 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2. lining_0 100% solution dyed polyamide, 65 g/m2. cuff stretch_0 90% polyester, 10% elastane, 253 g/m2. insulation_0 50% 37.5 polyester, 35% repreve recycled polyester, 15% polyester, 120 g/m2. mesh_0 100% polyester, 367 g/m2. pocket lining_0 100% polyester, 215 g/m2.;349;0;0
15;#1138;JACKET;Main: 100% polyester, 230 g/m². Lining: 100% solution dyed polyamide 65 g/m². Padding: 100% polyester 120 g/m². Pocket lining: 100% polyester, 215 g/m². Collar lining: 100% polyester, 350 g/m²;JACKET;True;Main: 100% polyester, 230 g/m². Lining: 100% solution dyed polyamide 65 g/m². Padding: 100% polyester 120 g/m². Pocket lining: 100% polyester, 215 g/m². Collar lining: 100% polyester, 350 g/m²;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 230, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'solution dyed polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 65, 'Test_pc': True}, 'Padding_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 215, 'Test_pc': True}, 'Collar lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 350, 'Test_pc': True}}};main 100% polyester, 230 g/m2. lining 100% solution dyed polyamide 65 g/m2. padding 100% polyester 120 g/m2. pocket lining 100% polyester, 215 g/m2. collar lining 100% polyester, 350 g/m2;187;True;main_0 100% polyester, 230 g/m2. lining_0 100% solution dyed polyamide, 65 g/m2. padding_0 100% polyester, 120 g/m2. pocket lining_0 100% polyester, 215 g/m2. collar lining_0 100% polyester, 350 g/m2.;200;0;0
16;#1148;JACKET;Main: 100% polyester, 175 g/m². Contrast: 100% polyamide, 220 g/m². Lining: 100% solution dyed polyamide, 65 g/m². Insulation: 100% polyester. Pocket lining: 100% polyester, 215 g/m²;JACKET;True;Main: 100% polyester, 175 g/m². Contrast: 100% polyamide, 220 g/m². Lining: 100% solution dyed polyamide, 65 g/m². Insulation: 100% polyester. Pocket lining: 100% polyester, 215 g/m²;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 175, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 220, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'solution dyed polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 65, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': None, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 215, 'Test_pc': True}}};main 100% polyester, 175 g/m2. contrast 100% polyamide, 220 g/m2. lining 100% solution dyed polyamide, 65 g/m2. insulation 100% polyester. pocket lining 100% polyester, 215 g/m2;177;True;main_0 100% polyester, 175 g/m2. contrast_0 100% polyamide, 220 g/m2. lining_0 100% solution dyed polyamide, 65 g/m2. insulation_0 100% polyester. pocket lining_0 100% polyester, 215 g/m2.;188;0;1
17;#1158;JACKET;Main: 100% Polyamide, 175 gr. Reinforcement: 100% CORDURA® Polyamide, 190 gr. Insulation: 90% REPREVE® recycled polyester, 10% Recycled Polyester, 120 gr in body and sleeves. Lining: 100% Polyamide.;JACKET;True;Main: 100% Polyamide, 175 gr. Reinforcement: 100% CORDURA® Polyamide, 190 gr. Insulation: 90% REPREVE® recycled polyester, 10% Recycled Polyester, 120 gr in body and sleeves. Lining: 100% Polyamide.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 175, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 190, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': 'repreve recycled polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'recycled polyester in body and sleeves', 'percentage': 10.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': None, 'Test_pc': True}}};main 100% polyamide, 175g/m2 reinforcement 100% cordura® polyamide, 190g/m2 insulation 90% repreve® recycled polyester, 10% recycled polyester, 120g/m2 in body and sleeves. lining 100% polyamide.;195;True;main_0 100% polyamide, 175 g/m2. reinforcement_0 100% cordura polyamide, 190 g/m2. insulation_0 90% repreve recycled polyester, 10% recycled polyester in body and sleeves, 120 g/m2. lining_0 100% polyamide.;206;0;1
18;#1163;JACKET;Main: 55% Protal, 44% cotton, 1% antistatic, PU laminated, 265 g/m². Lining: 40% modacrylic FR, 37% viscose FR, 22% regenerated viscose, 1% antistatic, 180 g/m². Padding: 100% polyester, 110 g/m².;JACKET;True;Main: 55% Protal, 44% cotton, 1% antistatic, PU laminated, 265 g/m². Lining: 40% modacrylic FR, 37% viscose FR, 22% regenerated viscose, 1% antistatic, 180 g/m². Padding: 100% polyester, 110 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'protal', 'percentage': 55.0, 'material_class': ['protal']}, {'material_full': 'cotton', 'percentage': 44.0, 'material_class': ['cotton']}, {'material_full': 'antistatic pu laminated', 'percentage': 1.0, 'material_class': ['pu', 'antistatic']}], 'Weight': 265, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'modacrylic fr', 'percentage': 40.0, 'material_class': ['modacrylic']}, {'material_full': 'viscose fr', 'percentage': 37.0, 'material_class': ['viscose']}, {'material_full': 'regenerated viscose', 'percentage': 22.0, 'material_class': ['viscose']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 180, 'Test_pc': True}, 'Padding_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 110, 'Test_pc': True}}};main 55% protal, 44% cotton, 1% antistatic, pu laminated, 265 g/m2. lining 40% modacrylic fr, 37% viscose fr, 22% regenerated viscose, 1% antistatic, 180 g/m2. padding 100% polyester, 110 g/m2.;193;True;main_0 55% protal, 44% cotton, 1% antistatic pu laminated, 265 g/m2. lining_0 40% modacrylic fr, 37% viscose fr, 22% regenerated viscose, 1% antistatic, 180 g/m2. padding_0 100% polyester, 110 g/m2.;198;0;0
19;#1164;JACKET;"Main: 31% polyester, 28% modacrylic, 20% Aramid Kermel®, 20% CV FR, 1% antistatic, 320 g/m2. 
Lining: 40% modacrylic FR, 37% viscose FR, 22% regenerated viscose, 1% antistatic, 180 g/m².
Padding: 100% polyester, 120 g/m²
";JACKET;True;"Main: 31% polyester, 28% modacrylic, 20% Aramid Kermel®, 20% CV FR, 1% antistatic, 320 g/m2. 
Lining: 40% modacrylic FR, 37% viscose FR, 22% regenerated viscose, 1% antistatic, 180 g/m².
Padding: 100% polyester, 120 g/m²
";{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 31.0, 'material_class': ['polyester']}, {'material_full': 'modacrylic', 'percentage': 28.0, 'material_class': ['modacrylic']}, {'material_full': 'aramid kermel', 'percentage': 20.0, 'material_class': ['aramid']}, {'material_full': 'cv fr', 'percentage': 20.0, 'material_class': []}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 320, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'modacrylic fr', 'percentage': 40.0, 'material_class': ['modacrylic']}, {'material_full': 'viscose fr', 'percentage': 37.0, 'material_class': ['viscose']}, {'material_full': 'regenerated viscose', 'percentage': 22.0, 'material_class': ['viscose']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 180, 'Test_pc': True}, 'Padding_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}}};main 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. lining 40% modacrylic fr, 37% viscose fr, 22% regenerated viscose, 1% antistatic, 180 g/m2.padding 100% polyester, 120 g/m2;215;True;main_0 31% polyester, 28% modacrylic, 20% aramid kermel, 20% cv fr, 1% antistatic, 320 g/m2. lining_0 40% modacrylic fr, 37% viscose fr, 22% regenerated viscose, 1% antistatic, 180 g/m2. padding_0 100% polyester, 120 g/m2.;222;0;0
20;#1167;JACKET;"Main: 55% Protal®, 44% cotton, 1% antistatic, PU laminated, 265 g/m2.
Lining: 40% modacrylin FR, 37% viscose FR, 22% regenerated viscose, 1% antistatic, 180 g/m2,
Padding: 100% polyester, 120 g/m2.";JACKET;True;"Main: 55% Protal®, 44% cotton, 1% antistatic, PU laminated, 265 g/m2.
Lining: 40% modacrylin FR, 37% viscose FR, 22% regenerated viscose, 1% antistatic, 180 g/m2,
Padding: 100% polyester, 120 g/m2.";{'default': {'Main_0': {'Materials': [{'material_full': 'protal', 'percentage': 55.0, 'material_class': ['protal']}, {'material_full': 'cotton', 'percentage': 44.0, 'material_class': ['cotton']}, {'material_full': 'antistatic pu laminated', 'percentage': 1.0, 'material_class': ['pu', 'antistatic']}], 'Weight': 265, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'modacrylin fr', 'percentage': 40.0, 'material_class': ['modacrylic']}, {'material_full': 'viscose fr', 'percentage': 37.0, 'material_class': ['viscose']}, {'material_full': 'regenerated viscose', 'percentage': 22.0, 'material_class': ['viscose']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 180, 'Test_pc': True}, 'Padding_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}}};main 55% protal®, 44% cotton, 1% antistatic, pu laminated, 265 g/m2.lining 40% modacrylin fr, 37% viscose fr, 22% regenerated viscose, 1% antistatic, 180 g/m2,padding 100% polyester, 120 g/m2.;192;True;main_0 55% protal, 44% cotton, 1% antistatic pu laminated, 265 g/m2. lining_0 40% modacrylin fr, 37% viscose fr, 22% regenerated viscose, 1% antistatic, 180 g/m2. padding_0 100% polyester, 120 g/m2.;198;0;0
21;#1177;JACKET;Main: 100% Recycled Polyamide, 175 gr.             Reinforcement: 100% CORDURA® Polyamide, 190 gr.           Insulation: 90% REPREVE® recycled polyester, 10% Recycled Polyester, 120 gr in body and sleeves.                                                    Lining: 100% Polyamide.;JACKET;True;Main: 100% Recycled Polyamide, 175 gr.             Reinforcement: 100% CORDURA® Polyamide, 190 gr.           Insulation: 90% REPREVE® recycled polyester, 10% Recycled Polyester, 120 gr in body and sleeves.                                                    Lining: 100% Polyamide.;{'default': {'Main_0': {'Materials': [{'material_full': 'recycled polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 175, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 190, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': 'repreve recycled polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'recycled polyester in body and sleeves', 'percentage': 10.0, 'material_class': ['polyester']}], 'Weight': 120, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': None, 'Test_pc': True}}};main 100% recycled polyamide, 175g/m2 reinforcement 100% cordura® polyamide, 190g/m2 insulation 90% repreve® recycled polyester, 10% recycled polyester, 120g/m2 in body and sleeves. lining 100% polyamide.;204;True;main_0 100% recycled polyamide, 175 g/m2. reinforcement_0 100% cordura polyamide, 190 g/m2. insulation_0 90% repreve recycled polyester, 10% recycled polyester in body and sleeves, 120 g/m2. lining_0 100% polyamide.;215;0;1
22;#1200;JACKET;Main: 100% polyester, 265 g/m². Reinforcements: 100% polyamide CORDURA®, 205 g/m².;JACKET;True;Main: 100% polyester, 265 g/m². Reinforcements: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 265, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 100% polyester, 265 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;79;True;main_0 100% polyester, 265 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;82;0;0
23;#1205;JACKET;Main: 88% polyester, 12% elastane, 218 g/m2. ;JACKET;True;Main: 88% polyester, 12% elastane, 218 g/m2. ;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 88.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 12.0, 'material_class': ['elastane']}], 'Weight': 218, 'Test_pc': True}}};main 88% polyester, 12% elastane, 218 g/m2.;43;True;main_0 88% polyester, 12% elastane, 218 g/m2.;45;0;0
24;#1207;JACKET;Main: 100% polyester, 265 g/m². Reinforcements: 100% polyamide CORDURA®, 205 g/m².;JACKET;True;Main: 100% polyester, 265 g/m². Reinforcements: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 265, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 100% polyester, 265 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;79;True;main_0 100% polyester, 265 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;82;0;0
25;#1211;JACKET;100% Polyester 265g/m².;JACKET;True;100% Polyester 265g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 265, 'Test_pc': True}}};100% polyester 265g/m2.;23;True;main_0 100% polyester, 265 g/m2.;32;0;0
26;#1218;JACKET;"Material: 88% polyester, 12% elastane, 285 g/m².

";JACKET;True;"Material: 88% polyester, 12% elastane, 285 g/m².

";{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 88.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 12.0, 'material_class': ['elastane']}], 'Weight': 285, 'Test_pc': True}}};material 88% polyester, 12% elastane, 285 g/m2.;47;True;main_0 88% polyester, 12% elastane, 285 g/m2.;45;0;0
27;#1229;JACKET;Main: 100% polyester, 265 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;JACKET;True;Main: 100% polyester, 265 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 265, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 100% polyester, 265 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;79;True;main_0 100% polyester, 265 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;82;0;0
28;#1230;JACKET;"Main Fabric: 100% Polyester 265g/m²
Reinforcement: CORDURA® 100% Polyamide 205 g/m²
";JACKET;True;"Main Fabric: 100% Polyester 265g/m²
Reinforcement: CORDURA® 100% Polyamide 205 g/m²
";{'default': {'Main fabric_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 265, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main fabric 100% polyester 265g/m2reinforcement cordura® 100% polyamide 205 g/m2;80;True;main fabric_0 100% polyester, 265 g/m2. reinforcement_0 100% polyamide, 205 g/m2.;81;0;0
